yugene_value	probe_id	sample_id	ds_id	chip_type	x_position
0.999763619299	7953385	GSM568481	6145	46	1
0.999674981014	7953385	GSM1122002	6345	46	2
0.99957923831	7953385	GSM1022325	6440	46	3
0.999529672538	7953385	GSM1022363	6440	46	4
0.999459721723	7953385	GSM909605	6345	46	5
0.999326524266	213453_x_at	GSM248216	6161	16	6
0.999299855061	212581_x_at	GSM148487	6619	16	7
0.999266438845	217398_x_at	GSM469131	6110	16	8
0.999249181619	7953385	GSM1045519	6747	46	9
0.999240629484	213453_x_at	GSM466548	6614	16	10
0.999176352203	212581_x_at	GSM388741	6248	16	11
0.999170891245	7953385	GSM540408	5023	46	12
0.999158613958	7953385	GSM568500	6145	46	13
0.999128792874	212581_x_at	051703_M8_18h_HG-U133A	6277	51	14
0.999125910915	212581_x_at	GSM123272	6382	51	15
0.999121526996	7953385	GSM1162517	6326	46	16
0.999088913568	7953385	GSM396481	6003	46	17
0.999075154779	213453_x_at	GSM574086	5025	16	18
0.999074857649	212581_x_at	GSM194309	6033	16	19
0.999068397671	7953385	GSM1022401	6440	46	20
0.999014327119	213453_x_at	GSM646181	6373	56	21
0.998995199464	7953385	GSM1022344	6440	46	22
0.998939033977	7953385	GSM607080	6008	46	23
0.998934373301	217398_x_at	GSM345270	6442	16	24
0.998808634326	212581_x_at	GSM466525	6614	16	25
0.998737090098	212581_x_at	GSM971381	6183	56	26
0.998590164393	212581_x_at	GSM345277	6442	16	27
0.99858961343	212581_x_at	GSM971362	6183	56	28
0.998575605671	7953385	GSM1058965	6325	46	29
0.998524114865	ILMN_2038778	4380071027_B	3000	6	30
0.998494784104	7953385	6_CM3w_c	6052	46	31
0.998491308869	7953385	GSM1199242	6359	46	32
0.998486465989	217398_x_at	GSM241202	6332	16	33
0.998475862578	7953385	GSM1162536	6326	46	34
0.998465253768	7953385	GSM907843	6270	46	35
0.998385255809	7953385	GSM1022382	6440	46	36
0.998366475004	7953385	GSM1023028	6472	46	37
0.998340664481	217398_x_at	GSM260683	6119	16	38
0.998284357303	212581_x_at	GSM462818	5028	16	39
0.998283445517	213453_x_at	GSM378820	5013	16	40
0.998263405536	212581_x_at	M11-48_U133A_10_12_04	6277	51	41
0.998247814567	7953385	GSM1180563	6203	46	42
0.998168430348	212581_x_at	GSM792052	6544	16	43
0.998129923111	7953385	GSM1347711	6448	46	44
0.998127228144	7953385	GSM907824	6270	46	45
0.998103616831	212581_x_at	GSM308040	6518	16	46
0.998090719119	ILMN_2038778	GSM381606	5008	6	47
0.998018480482	ILMN_2038778	4714730005_H	6201	66	48
0.998018477578	212581_x_at	GSM184645	6254	16	49
0.998003357483	213453_x_at	GSM260675	6119	16	50
0.997999691122	212581_x_at	GSM239801	6114	16	51
0.99798244167	7953385	CM3w_a_mRNA	6499	46	52
0.997979511174	212581_x_at	GSM878100	6216	16	53
0.997972422119	7953385	GSM1162555	6326	46	54
0.997958835946	7953385	GSM870372	6479	46	55
0.997920334443	217398_x_at	GSM1277645	6416	16	56
0.99791904461	212581_x_at	GSM574065	5025	16	57
0.997874262372	213453_x_at	GSM378837	6164	16	58
0.997854585606	212581_x_at	051503_D5_48h_HG-U133A	6277	51	59
0.99784360471	213453_x_at	GSM1563037	6597	16	60
0.997803825804	217398_x_at	GSM574085	5025	16	61
0.99773880602	217398_x_at	GSM466536	6614	16	62
0.99771511857	213453_x_at	GSM388769	6248	16	63
0.997709172958	217398_x_at	GSM335938	6037	16	64
0.997703798701	212581_x_at	GSM308065	6518	16	65
0.997697284606	212581_x_at	GSM184664	6254	16	66
0.997648718639	7953385	GSM907805	6270	46	67
0.997580270595	212581_x_at	GSM590393	6005	16	68
0.997569790722	7953385	GSM907862	6270	46	69
0.997513245841	213453_x_at	02_K1C1-19_No_439-2	6065	16	70
0.997470373725	217398_x_at	GSM878099	6216	16	71
0.99745864597	7953385	GSM628212	5016	46	72
0.99744163481	213453_x_at	GSM248211	6162	16	73
0.99741704764	217398_x_at	GSM248214	6162	16	74
0.997371729232	ILMN_2038778	GSM381617	5008	6	75
0.997294294168	217398_x_at	GSM386489	5024	16	76
0.99726318582	ILMN_2038778	GSM381610	5008	6	77
